"Store Name","Mid","Tid","Cashier Name","Transaction ID","Transaction Date","Subtotal","Tax","Charge","Discount","Total","Payment Method","Status","Approval","Ref ID","Card Type","Card Bank","Settlement Status","Settlement Date","Member Name","QR Statis Name"
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCALRE935WAS281100214","2024-11-28 18:26:57","40000","0","0","0","40000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR07W935WAS281100215","2024-11-28 18:27:42","77000","0","0","0","77000","QRIS","success","073626406641","1469281018","","","settled","2024-11-28 21:07:24","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRL3T935WAS281100216","2024-11-28 18:34:59","52000","0","0","0","52000","QRIS","success","073626406648","1469294941","","","settled","2024-11-28 21:07:24","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAKQC935WAS281100217","2024-11-28 18:45:24","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA58F935WAS281100218","2024-11-28 18:49:25","40000","0","0","0","40000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAD8O935WAS281100219","2024-11-28 18:54:38","48000","0","0","0","48000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRQDJ935WAS281100220","2024-11-28 18:57:09","43000","0","0","0","43000","QRIS","success","073626406652","1469338140","","","settled","2024-11-28 21:07:24","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRLWB935WAS281100221","2024-11-28 18:58:34","15000","0","0","0","15000","QRIS","success","073626406656","1469340916","","","settled","2024-11-28 21:07:24","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAHV8935WAS281100222","2024-11-28 19:02:01","66000","0","0","0","66000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAX9W935WAS281100223","2024-11-28 19:08:55","26000","0","0","0","26000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAUSE935WAS281100224","2024-11-28 19:57:23","32000","0","0","0","32000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCANVC935WAS281100226","2024-11-28 20:44:03","43000","0","0","0","43000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAVEK935WAS281100227","2024-11-28 21:02:16","35000","0","0","0","35000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAA7K935WAS281100227","2024-11-28 21:07:12","40000","0","0","0","40000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCAU1L935WAS291100162","2024-11-29 10:36:04","17000","0","0","0","17000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCA391935WAS291100163","2024-11-29 10:47:01","2600000","0","0","0","2600000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCAS42935WAS291100164","2024-11-29 11:19:07","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR0MC935WAS291100165","2024-11-29 11:19:50","25000","0","0","0","25000","QRIS","success","073626406664","1470047208","","","settled","2024-11-29 20:53:23","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRF7V935WAS291100166","2024-11-29 11:20:35","25000","0","0","0","25000","QRIS","success","073626406668","1470048533","","","settled","2024-11-29 20:53:23","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCABNO935WAS291100167","2024-11-29 11:21:41","32000","0","0","0","32000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCADKK935WAS291100168","2024-11-29 11:22:18","21000","0","0","0","21000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRRGJ935WAS291100169","2024-11-29 11:25:55","96000","0","0","0","96000","QRIS","success","073626406672","1470058378","","","settled","2024-11-29 20:53:23","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA615935WAS291100170","2024-11-29 11:48:50","22000","0","0","0","22000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAUL6935WAS291100171","2024-11-29 11:49:19","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAYSI935WAS291100172","2024-11-29 11:50:05","35000","0","0","0","35000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAVDR935WAS291100173","2024-11-29 12:18:38","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRC7E935WAS291100174","2024-11-29 12:19:09","29000","0","0","0","29000","QRIS","success","073626406676","1470173559","","","settled","2024-11-29 20:53:23","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA268935WAS291100175","2024-11-29 12:30:59","42000","0","0","0","42000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCABNI935WAS291100176","2024-11-29 12:40:17","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA56E935WAS291100177","2024-11-29 12:55:03","25000","0","0","0","25000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCACU2935WAS291100178","2024-11-29 12:55:27","17000","0","0","0","17000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRT5P935WAS291100179","2024-11-29 14:41:02","19000","0","0","0","19000","QRIS","success","073626406680","1470467801","","","settled","2024-11-29 20:53:23","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRA7Y935WAS291100180","2024-11-29 14:42:11","55000","0","0","0","55000","QRIS","success","073626406683","1470469706","","","settled","2024-11-29 20:53:23","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRN9M935WAS291100181","2024-11-29 14:43:21","25000","0","0","0","25000","QRIS","success","073626406690","1470471573","","","settled","2024-11-29 20:53:23","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAB2J935WAS291100182","2024-11-29 14:44:17","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAFFH935WAS291100183","2024-11-29 14:44:50","25000","0","0","0","25000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PDKX6N935WAS291100185","2024-11-29 14:46:17","38000","0","0","0","38000","Debit/Kredit","success","102085","00136","Debit","Bank Lain","settled","2024-11-29 20:53:23","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAO4K935WAS291100186","2024-11-29 14:48:41","46000","0","0","0","46000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRFCF935WAS291100187","2024-11-29 15:06:37","22000","0","0","0","22000","QRIS","success","073626406693","1470510461","","","settled","2024-11-29 20:53:23","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAWXA935WAS291100188","2024-11-29 15:22:42","12000","0","0","0","12000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA68Q935WAS291100189","2024-11-29 16:34:18","46000","0","0","0","46000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAIE7935WAS291100190","2024-11-29 16:44:10","40000","0","0","0","40000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCADGS935WAS291100191","2024-11-29 16:50:02","10000","0","0","0","10000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCABYK935WAS291100192","2024-11-29 17:23:22","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAKYL935WAS291100193","2024-11-29 17:28:23","40000","0","0","0","40000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA4H5935WAS291100194","2024-11-29 17:59:07","35000","0","0","0","35000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRZLM935WAS291100195","2024-11-29 18:21:35","15000","0","0","0","15000","QRIS","success","073626406697","1470870878","","","settled","2024-11-29 20:53:23","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCALRX935WAS291100196","2024-11-29 18:23:06","56000","0","0","0","56000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAKJN935WAS291100197","2024-11-29 18:23:51","65000","0","0","0","65000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCADTJ935WAS291100198","2024-11-29 18:32:21","35000","0","0","0","35000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA0MC935WAS291100199","2024-11-29 20:07:28","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAY41935WAS291100201","2024-11-29 20:30:59","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRCNH935WAS291100201","2024-11-29 20:34:14","120000","0","0","0","120000","QRIS","success","073626406701","1471162470","","","settled","2024-11-29 20:53:23","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAQ6T935WAS291100202","2024-11-29 20:35:28","6000","0","0","0","6000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCA664935WAS301100148","2024-11-30 11:30:12","35000","0","0","0","35000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCAA8Z935WAS301100149","2024-11-30 11:32:12","66000","0","0","0","66000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCA7XB935WAS301100150","2024-11-30 11:53:41","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRP1S935WAS301100151","2024-11-30 12:04:39","23000","0","0","0","23000","QRIS","success","073626406706","1471795709","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRSSI935WAS301100152","2024-11-30 12:05:36","38000","0","0","0","38000","QRIS","success","073626406709","1471797565","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA3MQ935WAS301100153","2024-11-30 12:19:07","29000","0","0","0","29000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAQO4935WAS301100154","2024-11-30 13:18:57","70000","0","0","0","70000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAR6W935WAS301100155","2024-11-30 13:40:15","47000","0","0","0","47000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRTCU935WAS301100156","2024-11-30 13:42:36","20000","0","0","0","20000","QRIS","success","073626406713","1471996689","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRWY4935WAS301100157","2024-11-30 13:43:10","18000","0","0","0","18000","QRIS","success","073626406716","1471997837","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR353935WAS301100158","2024-11-30 14:12:15","15000","0","0","0","15000","QRIS","success","073626406719","1472054178","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR0DM935WAS301100159","2024-11-30 14:12:52","15000","0","0","0","15000","QRIS","success","073626406722","1472055429","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCADFW935WAS301100161","2024-11-30 14:13:56","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRJT5935WAS301100162","2024-11-30 14:14:39","47000","0","0","0","47000","QRIS","success","073626406728","1472058930","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAHB4935WAS301100164","2024-11-30 14:16:40","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRN79935WAS301100165","2024-11-30 14:36:49","24000","0","0","0","24000","QRIS","success","073626406745","1472104245","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAYV9935WAS301100166","2024-11-30 14:42:36","19000","0","0","0","19000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRX6D935WAS301100167","2024-11-30 14:43:00","17000","0","0","0","17000","QRIS","success","073626406748","1472115983","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR3EB935WAS301100168","2024-11-30 15:26:34","15000","0","0","0","15000","QRIS","success","073626406752","1472198729","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAHVX935WAS301100169","2024-11-30 15:27:34","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQROKN935WAS301100170","2024-11-30 15:47:01","20000","0","0","0","20000","QRIS","success","073626406755","1472236794","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCADGA935WAS301100171","2024-11-30 16:49:09","38000","0","0","0","38000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAMWR935WAS301100172","2024-11-30 16:49:26","5000","0","0","0","5000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA5W7935WAS301100173","2024-11-30 17:21:05","23000","0","0","0","23000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAP94935WAS301100174","2024-11-30 17:37:31","37000","0","0","0","37000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRQGP935WAS301100175","2024-11-30 18:25:03","52000","0","0","0","52000","QRIS","success","073626406758","1472551968","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRFAW935WAS301100176","2024-11-30 19:57:42","64000","0","0","0","64000","QRIS","success","073626406763","1472762856","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAXVP935WAS301100177","2024-11-30 20:02:24","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAU2H935WAS301100178","2024-11-30 20:03:19","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQROHB935WAS301100179","2024-11-30 20:35:50","10000","0","0","0","10000","QRIS","success","073626406766","1472850867","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA3UG935WAS301100180","2024-11-30 20:48:06","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAG1Y935WAS301100181","2024-11-30 20:51:44","21000","0","0","0","21000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCARLZ935WAS301100182","2024-11-30 21:06:05","38000","0","0","0","38000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRE9K935WAS301100183","2024-11-30 21:14:47","21000","0","0","0","21000","QRIS","success","073626406771","1472927991","","","settled","2024-11-30 21:49:01","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA6FU935WAS301100184","2024-11-30 21:16:24","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA8IZ935WAS301100185","2024-11-30 21:16:44","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAXO6935WAS301100186","2024-11-30 21:48:41","73000","0","0","0","73000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","1999437179","10736264","Yoga","PCAXRF935WAS011200161","2024-12-01 11:36:36","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR56Z935WAS011200162","2024-12-01 13:29:43","50000","0","0","0","50000","QRIS","success","073626406774","1473669590","","","settled","2024-12-01 20:57:49","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQROP2935WAS011200163","2024-12-01 13:50:04","31000","0","0","0","31000","QRIS","success","073626406779","1473710919","","","settled","2024-12-01 20:57:49","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRG8P935WAS011200164","2024-12-01 14:18:31","20000","0","0","0","20000","QRIS","success","073626406782","1473767955","","","settled","2024-12-01 20:57:49","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAV24935WAS011200165","2024-12-01 14:50:44","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAD49935WAS011200166","2024-12-01 14:52:48","46000","0","0","0","46000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCATMF935WAS011200167","2024-12-01 15:56:30","18000","0","0","0","18000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCADKM935WAS011200168","2024-12-01 17:35:15","17000","0","0","0","17000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRUE2935WAS011200169","2024-12-01 17:40:10","40000","0","0","0","40000","QRIS","success","073626406785","1474178224","","","settled","2024-12-01 20:57:49","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR16R935WAS011200170","2024-12-01 18:00:52","57000","0","0","0","57000","QRIS","success","073626406788","1474222883","","","settled","2024-12-01 20:57:49","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRI5L935WAS011200171","2024-12-01 18:02:18","30000","0","0","0","30000","QRIS","success","073626406791","1474225948","","","settled","2024-12-01 20:57:49","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRKS0935WAS011200172","2024-12-01 18:23:04","35000","0","0","0","35000","QRIS","success","073626406796","1474269184","","","settled","2024-12-01 20:57:49","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRQP3935WAS011200173","2024-12-01 18:31:40","17000","0","0","0","17000","QRIS","success","073626406800","1474287582","","","settled","2024-12-01 20:57:49","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR6H3935WAS011200174","2024-12-01 18:32:27","15000","0","0","0","15000","QRIS","success","073626406803","1474289255","","","settled","2024-12-01 20:57:49","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA0YW935WAS011200175","2024-12-01 18:36:41","36000","0","0","0","36000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAVKC935WAS011200176","2024-12-01 18:42:06","103000","0","0","0","103000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRTAT935WAS011200177","2024-12-01 18:44:39","57000","0","0","0","57000","QRIS","success","073626406807","1474316970","","","settled","2024-12-01 20:57:49","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCANG3935WAS011200178","2024-12-01 18:47:09","35000","0","0","0","35000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA717935WAS011200179","2024-12-01 18:51:06","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA3XU935WAS011200180","2024-12-01 18:55:23","31000","0","0","0","31000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCACYA935WAS011200181","2024-12-01 18:56:16","23000","0","0","0","23000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAED1935WAS011200182","2024-12-01 18:59:21","10000","0","0","0","10000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA6V1935WAS011200183","2024-12-01 19:05:07","36000","0","0","0","36000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAUQL935WAS011200184","2024-12-01 19:11:33","35000","0","0","0","35000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR6SN935WAS011200185","2024-12-01 19:22:31","10000","0","0","0","10000","QRIS","success","073626406813","1474406217","","","settled","2024-12-01 20:57:49","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAEYW935WAS011200186","2024-12-01 19:27:42","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAGZH935WAS011200187","2024-12-01 19:37:27","22000","0","0","0","22000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAJ81935WAS011200188","2024-12-01 19:40:47","62000","0","0","0","62000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA1W0935WAS011200189","2024-12-01 19:41:30","30000","0","0","0","30000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA1PI935WAS011200190","2024-12-01 19:42:12","35000","0","0","0","35000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAETW935WAS011200191","2024-12-01 19:45:24","5000","0","0","0","5000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRK7Q935WAS011200192","2024-12-01 19:46:05","45000","0","0","0","45000","QRIS","success","073626406817","1474462716","","","settled","2024-12-01 20:57:49","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRBP1935WAS011200193","2024-12-01 20:03:53","76000","0","0","0","76000","QRIS","success","073626406821","1474503346","","","settled","2024-12-01 20:57:49","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAC3G935WAS011200194","2024-12-01 20:10:01","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR4U4935WAS011200195","2024-12-01 20:10:19","18000","0","0","0","18000","QRIS","success","073626406824","1474516434","","","settled","2024-12-01 20:57:49","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAL8Q935WAS011200196","2024-12-01 20:56:25","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAND3935WAS011200197","2024-12-01 20:57:19","50000","0","0","0","50000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQREZD935WAS021200198","2024-12-02 10:42:48","38000","0","0","0","38000","QRIS","success","073626406830","1475049822","","","settled","2024-12-02 21:48:16","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRSVC935WAS021200199","2024-12-02 10:55:51","30000","0","0","0","30000","QRIS","success","073626406834","1475069997","","","settled","2024-12-02 21:48:16","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAGRV935WAS021200200","2024-12-02 11:10:48","55000","0","0","0","55000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAEKC935WAS021200201","2024-12-02 11:12:12","71000","0","0","0","71000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRIL4935WAS021200202","2024-12-02 11:12:44","15000","0","0","0","15000","QRIS","success","073626406838","1475096895","","","settled","2024-12-02 21:48:16","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAROM935WAS021200203","2024-12-02 11:13:26","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA3FR935WAS021200204","2024-12-02 11:23:27","118000","0","0","0","118000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAD0C935WAS021200205","2024-12-02 11:28:46","48000","0","0","0","48000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAIZ7935WAS021200206","2024-12-02 11:54:36","35000","0","0","0","35000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA0R3935WAS021200207","2024-12-02 12:14:57","83000","0","0","0","83000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAFCU935WAS021200208","2024-12-02 12:23:15","42000","0","0","0","42000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAX9J935WAS021200209","2024-12-02 12:23:57","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRD91935WAS021200210","2024-12-02 12:25:26","20000","0","0","0","20000","QRIS","success","073626406842","1475252538","","","settled","2024-12-02 21:48:16","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAHYL935WAS021200211","2024-12-02 12:26:29","27000","0","0","0","27000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR4LZ935WAS021200212","2024-12-02 12:34:08","40000","0","0","0","40000","QRIS","success","073626406845","1475273693","","","settled","2024-12-02 21:48:16","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAULR935WAS021200213","2024-12-02 12:41:19","40000","0","0","0","40000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCA4NX935WAS021200214","2024-12-02 12:48:06","26000","0","0","0","26000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAE9K935WAS021200215","2024-12-02 13:10:30","20000","0","0","0","20000","Cash","success","","","","","unsettled","","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQRQHO935WAS021200217","2024-12-02 13:20:07","5000","0","0","0","5000","QRIS","success","073626406862","1475373914","","","settled","2024-12-02 21:48:16","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR1TV935WAS021200218","2024-12-02 13:20:59","35000","0","0","0","35000","QRIS","success","073626406867","1475375543","","","settled","2024-12-02 21:48:16","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PQR4C2935WAS021200219","2024-12-02 13:21:33","15000","0","0","0","15000","QRIS","success","073626406870","1475376604","","","settled","2024-12-02 21:48:16","",""
"WAROENK KANGMAS","000001999437179","10736264","Yoga","PCAPEF935WAS021200220","2024-12-02 13:22:20","15000","0","0","0","15000","Cash","success","","","","","unsettled","","",""
